A,B,C,D
2681.009697,70.53406355,82.6146827,46.68808933
498.9347178,85.45574636,54.42354793,44.99009687
184.7221768,215.8821203,72.16762794,38.274411
197.6946887,82.07728112,71.650639,53.5770725
265.6507725,38.63075277,25.07230198,21.72159338
915.7720832,50.56675659,51.8797268,25.79931698
1264.531417,359.740783,239.2441268,60.94931126
739.3057188,83.12849525,78.46595968,46.78660212
191.6649836,91.23984244,56.64394951,14.91038267
176.5985026,237.1864108,180.9702369,50.80849188
1003.61887,58.16865918,201.2335597,69.90672662
409.0530933,57.53394481,36.71530824,38.22031976
295.1480865,407.9449298,46.01790538,58.0362608
3750.676556,95.44263147,196.1806915,50.49781653
13.5041438,198.3110923,18.61501787,14.65090664
279.4681848,49.59215985,44.04731958,65.25581067
434.163583,53.2213994,23.54033154,-6.477441482
894.0109014,59.95654694,24.37056371,39.51757681
784.3940062,67.44436513,23.85971446,56.90536732
272.1705153,206.9753189,78.96376968,61.15544818
79.16812599,155.3473729,63.55310726,33.72540844
234.3391177,98.95857255,226.2664198,11.5777144
193.2154233,94.43660486,84.18291324,33.07800063
445.9637534,92.55022517,153.7792389,45.19368734
19.35585312,206.9984312,30.1846297,73.79968497
67.26552415,377.0205903,153.5867066,52.31279219
305.8205792,144.6843564,56.96310226,30.34236339
956.7041462,238.1386216,72.69777403,81.97013333
379.0782689,56.72992,35.28721481,61.57343419
1218.012729,71.74374668,19.56725777,37.04496707
34.36639253,179.6346661,204.8656742,35.63339009
372.3870595,93.18627036,199.9724655,63.33512285
1338.216145,62.29375127,165.5901554,38.06976185
932.9014914,74.27395143,191.3579919,44.79309726
755.1094619,124.4207228,77.89695777,23.56275812
1982.629342,237.3562939,78.90420561,88.81182508
854.6361168,398.5895704,79.76870089,60.86869273
102.077375,101.1196533,24.33761005,65.74474771
2777.062833,139.8226792,374.5251328,43.48754408
278.1804628,80.08276771,31.86174726,78.16203806
616.4326402,124.2532794,75.48628289,65.11905955
1354.056273,138.9130611,14.80414904,26.11059149
340.4578292,58.85469004,128.9843086,51.03410939
256.0200808,67.84847863,40.31187429,41.09376701
922.2200069,170.0504949,0.686712346,30.51772128
631.2584067,147.6464293,36.97041295,28.25454995
385.2565354,91.32280482,2.628883234,51.51220133
216.7104412,131.4232994,37.11630982,116.2479169
975.5077129,138.320289,207.9807537,63.50261755
676.418798,92.09195597,13.85098724,21.22122797
1316.764281,138.629919,32.04293743,35.17882975
1057.763773,95.89139372,243.5093303,52.92573973
342.8817093,49.9703026,12.34812349,61.15778325
2048.939871,79.77111394,116.3176301,67.93650972
1612.625079,121.311774,63.0375662,74.80464662
377.0557647,158.6024215,47.78974253,38.38015466
32.34710483,116.7110738,71.82700682,21.15725667
1345.573791,89.19323046,41.33899649,56.4423688
1992.637949,64.52141815,4.028848407,32.08151059
484.1857371,100.4377816,12.41792192,26.58195171
80.3729366,85.85103968,60.42361786,54.49524463
745.9331136,60.92099403,62.92268848,65.83192245
1940.736532,127.0617193,414.1623687,38.6252429
691.9480641,59.0043692,210.1762053,49.37519857
39.8706331,105.2314564,2.595652874,35.36685962
155.6378133,57.04816215,50.1221023,50.07527388
271.2782559,242.7864851,55.3688861,31.85964584
1459.774069,47.29260278,16.41392381,29.4056458
1340.778313,133.4270552,226.3541429,39.24239981
1334.508832,161.5524461,20.95570245,78.46078382
1396.109303,130.8576939,43.70734416,73.26212545
447.05847,196.6114635,157.0915921,85.57587729
1721.06993,59.66363983,20.54241591,44.66022935
997.260089,102.7997787,40.9591953,26.72920001
1103.423135,169.6556455,13.75225854,48.6414322
2317.7441,192.7180548,7.454682546,87.66209916
1187.596912,82.35228639,152.9687241,42.83761881
946.6780638,95.00019929,23.84047165,26.80315975
314.9518133,298.3451333,184.6683516,57.87766799
1276.482317,116.1180106,201.0385268,33.26403404
627.2909786,95.95319136,23.65880309,3.576810217
1214.525435,84.48905686,14.76052748,52.73945984
2524.19276,146.8774223,3.312462262,64.95301129
909.7249824,148.3393399,98.54730701,55.15084128
485.0241393,46.84558908,44.83722641,74.61607918
449.3290889,50.71869618,70.27257286,6.257697338
1880.963515,108.6787634,2.286652212,58.92093033
10.34626731,93.31763146,91.8266567,62.87203274
561.5013856,132.5190957,76.14844414,28.62648019
115.6947087,277.2960896,1.449638941,80.29025195
1640.871552,138.5761602,100.7281799,56.08090082
417.6105619,149.7521191,144.0514188,38.86318828
194.6350941,104.9801018,102.9570299,19.98581976
44.41872844,143.4737637,223.1049906,46.21490952
1077.428226,100.839397,85.6214208,27.51949481
1040.176646,137.1998921,67.9323993,45.69286221
685.846597,81.67442319,9.973995897,43.38405682
1241.253207,196.5856526,174.9935449,39.24271317
1292.839771,61.79600725,93.69622825,62.46163838
1282.164751,350.3552716,70.83110782,73.72041758
403.6230966,71.94791219,5.508232234,24.79878847
438.7680735,157.2374155,94.20264571,-3.934390335
124.8900904,39.40851433,17.31854112,53.1445122
333.9981176,113.0055089,168.7012816,45.47402396
2874.908387,40.28868802,106.3405871,77.01992771
156.5280134,124.1092514,312.0229333,45.86148117
250.3750339,165.3451119,132.9064761,28.28459806
1287.172244,60.91570163,125.1179072,53.7370173
139.2722561,133.934045,169.6572436,54.4324927
1138.436851,144.4094832,69.28149944,41.82304175
1007.706569,116.7256072,44.80341336,-5.112063366
3715.763053,37.43036801,25.94176601,69.92958528
297.1208072,144.8093842,80.74454756,21.72264559
273.3520622,366.147406,48.03502596,62.78854474
611.7571271,105.4856494,16.4131023,70.34310739
932.8224835,191.9208925,113.5256241,41.13135103
48.04425314,139.7598299,90.03425726,43.8144194
1084.320312,137.6569814,103.6077557,86.26384824
2477.520762,73.58788478,13.24525677,35.28195768
783.1296166,216.4358696,23.34279867,1.241730041
402.8958762,94.79767905,106.4679069,39.79083729
1639.288625,93.70690898,69.88895826,44.20066228
2079.202875,91.37244459,138.7894823,36.46774084
646.7430028,119.3693181,29.28092875,-3.347366419
48.50514806,91.92747099,10.07133658,43.51619199
323.3828177,134.4366536,19.733872,50.03786402
2362.875294,251.384239,287.6118097,81.45118342
853.8688281,138.8457222,63.01770647,44.02320101
3145.719193,89.94950064,1.096034134,26.35139732
236.1065685,102.655049,52.21639058,41.5195344
599.7787598,194.0892223,69.4420103,61.22230152
1334.08208,72.24245656,20.5610912,40.76298977
67.97282047,60.74765671,563.3797416,68.03648339
369.2349531,108.3828834,94.7991946,24.5851215
83.92178552,107.0340551,126.2130589,39.39512123
307.2307636,235.7393507,324.3681615,41.97300063
413.4984729,53.66211058,3.884716372,42.88527913
982.5978176,88.34238075,51.6420263,22.9300744
1428.289058,124.4469756,21.8696237,44.47474248
2607.199373,95.35137408,119.2752527,43.77538933
74.08276492,159.2834011,170.355032,61.19812668
278.2169731,118.9823299,128.6013888,28.44626346
2221.744658,81.54770905,93.39075307,62.48960646
8928.497746,105.4153675,85.04727556,22.23310403
882.1268584,183.5015033,99.61879972,6.313885554
125.5082329,132.8346536,78.83257194,37.01340295
763.0549753,146.8729498,2.701399399,20.3985937
475.1494225,63.02034233,120.9609008,62.0785508
3059.648182,165.0644083,118.7934017,38.13036543
173.8974983,97.90490537,9.92528218,29.95805586
5025.613593,188.3569031,5.81169668,38.12568488
31.56210482,53.62732157,18.81789864,33.99907646
477.0368561,118.2051618,43.88866071,54.01375125
386.0835703,120.4372575,38.81438131,38.14822843
140.3045359,331.6022829,76.53781938,104.6319232
2130.266378,54.28619155,70.65722892,47.70981703
847.5181972,76.21676717,134.7738005,52.25135739
674.1535654,77.22339692,106.2825029,63.60840313
1026.112742,109.7487755,46.76290093,58.766863
1247.068865,74.8056028,154.0132946,77.25831372
154.50245,107.6483823,4.396470281,17.90051009
1274.382843,98.57539419,58.86416501,58.0669553
75.41458822,48.66776233,24.13269843,62.502737
345.3008328,100.4868107,221.288974,66.15082545
1180.064239,88.45142084,112.6321788,55.86070434
1704.726264,107.4342074,422.0381529,56.28135083
366.0079468,110.525649,79.35242267,42.10219072
990.2525266,65.3797902,32.411193,68.56664726
287.0107926,48.71307814,101.9601316,59.63144588
2561.427333,104.776252,15.79685651,36.88598929
197.8776511,50.12013174,3.291846847,63.86626594
4875.110076,177.7858735,8.803732652,70.14760462
2840.741554,251.1652267,19.94139851,42.69839791
1025.855164,70.40554597,229.7083049,13.5244885
1573.610216,343.3145481,62.31511663,0.228868597
245.4717783,121.4224479,10.66801572,46.35354307
3387.346916,107.2775444,13.43597126,53.07551472
902.1454826,41.15664499,20.47102331,67.7440407
1724.128215,75.40885323,323.4601534,49.34067641
1012.436116,750.8762765,177.3618047,15.40563977
1250.968847,98.56861644,482.4719381,5.144672277
932.4628869,156.4755887,2.504353016,1.446145299
276.5722382,145.7502646,106.6033219,13.07028037
1984.627414,195.7845683,172.635135,63.96884392
543.8290318,53.3563935,26.12156165,78.3283721
37.47951501,113.3912367,51.27653739,48.91915456
586.6481285,201.4845874,195.7995006,41.96947061
776.3020433,239.0920482,35.28170031,54.44458828
460.2761577,28.95616484,92.09446812,43.13453162
104.0637144,112.8836643,180.8331877,19.69461342
95.52157391,105.041253,62.8907985,63.99742251
1098.387594,167.8726432,156.5548628,65.96318415
332.8636129,83.62460988,6.275626471,4.847461475
1676.67949,37.41375702,586.6681969,44.37568196
878.6216052,37.95512701,114.0604608,59.83763148
1845.69403,133.9524841,137.7936453,38.75092909
848.9655272,87.15901443,3.399782418,63.77359983
2391.298639,132.553907,52.93445957,32.25744788
775.0064767,95.23977704,2.161757957,11.15040632
941.00648,78.66388104,41.03505706,22.47169691
84.34041264,124.0307134,24.71221752,77.37100479
401.0941773,47.66994875,3.89115082,62.08810251
2396.744057,103.3692887,12.63280415,73.53473267
2857.014383,210.0395844,48.83432415,-0.600280958
1853.257216,77.70129176,86.43038344,46.08854377
1882.959485,53.47127876,71.26258026,16.43504179
1457.58574,174.1087347,116.4103351,55.34826674
105.5480794,134.8492896,2.664431868,42.26253029
549.627691,63.71152438,158.6719351,24.27767564
604.427462,105.4600843,92.29432577,41.35645582
4311.239393,47.6272305,153.9441877,46.89800147
1895.499617,133.8320245,34.16164322,30.9923716
987.0251308,271.3223937,80.80282523,41.48296209
1877.296403,317.5998333,64.4915693,39.70689832
160.8646815,153.2269045,185.8040462,71.54958293
16.87107515,177.9493429,126.8147548,36.28878607
532.1169742,91.97558884,10.1838275,35.21892354
714.4533575,94.30085473,155.6315368,22.6069335
4888.266312,112.4613018,272.3632481,34.25940518
4.409056623,107.5321159,99.312596,65.63974244
674.0505472,114.0672661,512.2297335,85.62386096
141.5599664,150.3449938,121.328284,31.96205876
688.8653357,143.0309782,270.3709717,22.57649932
78.60223338,101.5040733,105.6313851,37.24055447
85.78653354,96.14526595,40.84541236,46.07003493
393.7917837,36.66762919,71.86181711,65.75864342
461.3196949,135.7304085,72.16675926,8.631352625
190.8881892,150.1730173,383.5984253,-0.657762097
452.5553429,92.90765636,328.2433884,59.52230699
3598.414414,60.73596199,1.098100977,48.36190528
589.3199947,90.53937771,19.0252528,67.31105347
3174.523555,64.25009294,74.02291717,44.06996736
374.3308438,106.0906534,61.91120198,42.84958109
2450.748628,232.1157206,12.58918795,69.09841166
87.00256934,115.1586765,5.324832845,31.40966338
124.1220972,148.4074748,175.6560267,71.42221237
113.8456431,31.90069026,11.57618785,65.22678585
1701.704822,139.4278239,20.55267475,44.17773253
3252.816483,233.3235009,134.7135957,40.34449097
788.5255208,126.2003135,168.7957148,53.6818928
1008.134929,90.20208466,52.87202411,27.37936246
39.31972478,278.0810567,272.3697545,79.78948549
2174.586085,79.59176468,96.64792558,27.61636995
1605.541243,79.08486651,25.86810985,31.51354747
57.9052805,136.340113,14.52168502,66.99174975
1365.829401,239.2715342,271.5813575,14.49132861
457.2219495,116.8881752,213.2296538,75.34688029
1190.228151,354.5206844,12.16529737,84.40040268
907.5222659,57.92115933,118.1584544,65.00081344
3223.147325,61.87326335,108.9168711,62.74848977
56.17648084,116.7744428,110.2042152,45.12690998
3075.306699,69.44610182,254.1783057,76.99923125
900.4180376,92.63470215,38.79237689,35.44103773
289.2275676,162.2664101,27.98899929,78.72941525
207.5547116,107.6855081,20.80994704,38.53876895
2014.193147,81.92726873,50.55495323,32.8666853
1113.521784,97.08064104,12.9570952,24.59766363
985.61111,58.77022283,78.27589466,26.8937054
37.67580368,59.58747185,831.8093065,77.62870939
1363.445207,150.6840272,112.6495398,25.8583132
874.9309242,57.20047214,51.61568843,12.68808059
267.2863952,48.4760457,264.7573547,46.17421211
725.8077875,147.5859562,199.1745954,80.21234956
148.5767653,63.90428793,66.67342918,40.38058949
1747.283906,148.1174025,47.63433733,62.88748191
1411.005409,235.2665264,101.0010655,5.828194237
1360.746935,291.9848055,14.23065183,34.66896242
3398.666963,203.3912836,184.9950437,43.53070567
399.3784823,108.0845309,63.76877417,21.89370075
4015.283277,87.69968865,21.41304464,61.75494963
236.6196988,40.92111894,221.502966,62.09941971
1356.919819,109.5195468,8.836876487,55.12133722
83.89713801,33.20664922,20.86837865,19.48017628
221.2507851,60.93794859,29.64758127,78.47254457
357.1781991,190.3009094,60.06606034,58.88111838
42.9303575,129.6343598,171.3408991,26.78436149
550.582902,70.86420364,79.03526211,22.71396614
46.66168481,61.95625556,26.27474996,51.9031272
20.38584277,184.6852851,34.24412693,78.93698323
919.847913,72.41196438,102.5708902,26.01363183
3598.964205,80.98069714,38.1281009,17.47983325
755.4596429,149.0068319,75.50576153,53.7909567
302.0736333,76.28186095,78.37608546,38.66832601
137.0444577,260.4220799,15.82268916,23.15032854
765.2271287,135.991285,12.6540691,27.53487551
93.24269378,35.80688585,448.1159447,45.48838678
73.41302466,45.76994249,59.81968543,39.26388311
959.9551977,176.7421705,404.1739598,45.53543588
523.0186642,293.9394952,34.95602913,67.96097585
295.2603917,49.62427215,87.92276841,33.74892999
511.4518916,102.1102525,5.778839559,48.07282672
1148.346709,204.9243385,164.1603809,43.12426521
2905.359231,256.1742644,0.062734792,-0.215450903
73.32747631,113.9385056,2.648701944,30.28955006
1050.186327,98.63062491,74.08888323,93.4961251
1096.064012,97.8512275,18.87679565,54.93061683
904.5328154,75.92794123,101.9300092,92.54420025
1863.797905,134.7305981,35.94580678,55.13831792
4186.420131,94.1797152,445.3914226,90.6167991
888.1900264,64.50644257,22.29221041,73.03342707
353.5421309,163.4831548,65.89884194,63.74103255
352.1682899,176.2486223,0.4807728,36.212066
238.193552,99.25779726,32.80350789,61.01926838
1115.988662,84.77235257,49.92267282,36.31421983
212.8921494,150.0682923,114.6735602,19.83734394
163.7338814,140.401458,192.2917382,52.26361337
163.206412,76.63243837,24.92724698,36.27678293
1764.837157,104.6068313,23.04629724,58.45589408
1332.000643,133.1490627,30.71025452,-16.05545553
986.141822,169.2810257,16.52249499,24.08500085
171.0574259,194.8886188,1.473669992,68.30043343
743.4355272,73.06582868,153.3897168,55.79043812
934.6081828,115.3982952,53.50304501,68.92604418
93.64318823,205.274497,136.5146521,40.39024284
971.8697005,181.6077386,40.99863517,80.50748064
572.2163832,96.54209139,29.56840584,43.94977207
4223.091531,124.3126206,89.03824469,41.98464945
121.515619,185.8277794,36.45862616,72.68762091
1154.444545,50.85527242,48.60713698,53.13886243
608.3590952,147.3400258,366.2396226,34.03521657
650.1967888,347.8708068,183.2896331,17.73308679
245.286976,51.18940902,43.40297527,92.08115723
2264.147555,188.6136225,72.74316164,49.14491658
282.3426784,89.00094512,173.5113986,31.46149023
1509.067271,101.2451753,121.6674828,41.41222844
45.89333013,144.7575794,78.70718883,29.10071139
438.1393334,91.35744687,158.375007,51.96978567
1464.53362,114.9999425,15.46497893,7.841983295
71.16980432,159.3464012,73.56561883,58.78845443
0.913733616,55.20939313,39.41433618,25.70594062
2861.037776,245.7252809,213.7150346,47.26193
684.1557529,123.6653376,46.34293699,52.84616629
253.0836086,101.1161037,261.7903721,55.41496102
199.0205157,86.80193448,100.929979,53.56311008
16.42095846,91.04127952,77.7444531,69.32530457
428.3801899,68.98312996,66.69448669,28.10594102
318.1131943,532.5492418,139.3924374,20.78937633
575.5421802,99.77560277,73.41630439,44.10610965
448.4734833,75.74011383,93.70641592,43.86686441
574.3079726,79.17186702,89.24088083,54.81458268
1910.06938,82.43583211,58.60278063,71.77257516
841.7034986,85.90324549,79.04990798,21.23042799
519.263532,73.99512917,1.796520112,15.76390444
100.3961993,67.79560591,67.74374584,51.60536764
256.4423217,102.2143491,97.63563739,35.67556952
1836.183797,84.98650544,155.2530074,32.52964021
2640.783856,85.7949543,126.5243158,61.46438811
2832.769781,97.82121258,51.46244405,25.43072078
97.26150991,242.6327434,17.83216585,35.49391656
1760.440347,83.98461654,4.326009328,66.54062409
63.44369162,73.31182036,167.6970734,42.07953661
1015.119707,83.1000382,74.42180674,12.44169212
368.8709013,76.59873789,19.43193168,59.84480776
1135.481906,137.4618375,222.8002558,36.68595872
76.51943713,76.08646566,7.039893746,54.37077634
1133.755018,97.07353139,66.78505,41.03308598
499.724986,177.5163348,9.384448954,80.87731587
371.3686513,128.3855791,218.0495543,45.90851566
270.3742813,53.12369459,219.0152351,47.79420964
1052.625307,88.48604748,28.72819843,28.00009154
681.836552,90.12972846,6.431055064,38.84301918
102.9934497,78.48844957,284.2886157,56.71298025
23.92980317,39.01785026,80.2309035,38.14260424
211.2353541,87.18887351,47.43485829,37.40835509
225.6061246,88.90567726,31.727345,63.10305576
66.65515847,80.81048198,67.58748814,53.79516739
280.0064933,50.61774016,7.464884723,66.33221099
883.5268928,67.42032974,74.92354728,-15.54150305
1128.103868,98.85688308,52.75865273,35.98772542
817.3038402,65.86877823,52.01313385,55.38016285
1838.362772,77.79406793,86.71688363,50.17007272
2794.8073,149.7273302,60.57394116,37.02664978
4354.533691,99.70115151,148.4715184,45.40882442
129.1121055,106.2007219,52.60890088,60.21341481
1324.055424,93.19326347,330.7689863,43.5893034
894.3829741,83.61913429,246.9662969,25.74986407
158.8135958,157.3136542,11.04928673,46.79651037
3163.093772,79.6396796,19.82386359,17.72519802
972.3317734,97.87547726,485.5307913,74.15604967
250.806978,186.5478647,161.3054857,53.85167207
1582.234587,154.1202741,94.03764096,53.82553656
199.4089922,105.9450303,11.71466443,49.54117412
1237.9624,62.36502602,34.89806455,40.9564363
66.45718077,49.74083626,22.12955833,58.28983475
1072.064494,186.3403243,20.62146552,54.0629521
335.6173132,134.7234421,37.07241755,54.6614868
2768.609987,81.30948948,172.707624,29.41736014
674.0103406,78.52002029,243.3091633,78.20859414
40.25229624,98.55326475,75.22538833,15.15500751
694.6925302,86.74934571,198.958709,-5.257509792
1281.975365,225.7619489,360.2788367,13.54390097
1334.420986,218.8790786,107.5661384,69.52153016
49.49341388,143.2380285,32.46861832,41.33529499
5393.851744,156.6750714,56.80377179,35.86131137
1203.154973,42.86838342,3.326981596,87.70338518
614.2806006,67.28469267,14.49614769,98.05983162
1246.261467,111.2441263,332.3370531,54.55349082
4.871620331,125.6061133,142.2798639,52.19942498
1604.119346,69.83934879,94.09547908,80.24542256
805.1317706,125.8667561,16.38268229,43.97131144
353.4196792,127.2681225,212.6122251,60.16285471
1289.766584,78.84147061,26.42734299,62.21127252
921.8575963,37.01461194,12.61568811,-8.541323526
609.1014324,93.6549359,32.31789494,35.5004749
91.84296802,65.0203156,425.4747703,50.10214786
2644.821355,235.0942854,21.08595463,50.82220694
232.2373008,133.5909891,36.14218979,43.07869096
346.0444487,66.94996155,20.15223467,79.19466328
846.9413388,122.9427996,4.89964507,39.66152716
2173.766835,65.82574259,17.98013426,49.64750923
674.6437047,126.5141976,73.30821364,78.89282098
229.732762,99.09455098,258.0810517,30.90981426
161.0803711,92.97424594,54.1950837,54.56387626
258.2220222,88.89672148,105.1593975,46.91755233
314.5051533,189.4598332,24.67192983,1.605130908
967.3158424,170.4973239,143.4732379,42.34795896
142.5501241,107.4056995,13.53396876,52.73290791
230.5125501,186.4549527,113.6815047,46.03693476
150.6326996,117.6121342,243.1987461,11.62109708
452.4259875,156.8590627,37.87926199,31.40061108
4999.120222,107.1861189,100.1830623,98.5621867
1213.078738,151.1914811,49.73683597,52.02213644
3401.384444,73.60869851,94.86833153,20.52338562
355.5468023,56.38569937,9.117536261,42.77099048
1554.34625,85.34047952,27.85255382,50.22072518
261.4326822,94.16141693,2.768758357,52.55878389
108.4991706,88.28620975,122.128629,21.80958966
719.5904083,179.5822414,276.6965126,6.401737467
91.13725376,88.15477862,35.64445034,42.09203078
614.3692512,118.452609,15.41123373,42.23355857
333.7090616,72.70986063,13.8654534,28.50368443
972.3843508,84.1129243,16.74604321,78.93767783
244.8260826,118.3325441,78.95460331,64.30247118
104.1615494,65.91332161,19.66757349,44.08110518
102.8768043,43.01423761,265.1899229,68.27485603
570.6615015,116.3297648,38.99178831,2.46758011
721.8297796,96.1561987,113.4793389,44.86995332
1485.803893,74.0663905,229.5079515,48.68595249
3812.992509,68.77908862,101.8210368,28.40547214
2550.671196,57.88835962,335.3194372,42.49248692
859.4525428,95.44748785,18.55329479,56.52429553
2279.855424,53.9081536,17.90338369,29.47453662
126.5219324,257.6956704,139.4051421,74.99362217
102.5965512,131.9690132,14.95211708,26.66126923
5054.336475,112.9991502,42.35648748,70.16173787
687.9729787,328.2650312,1.345992363,26.95737027
525.1216288,111.6875481,221.8265724,28.70991074
220.9340767,92.04823968,271.5530432,22.35050413
956.24748,274.448741,85.17339286,38.96225346
1075.123464,100.6954016,14.50233251,49.76944272
236.3066582,168.4575674,22.54670722,60.7050264
1783.719173,90.96909859,94.56992789,65.32720543
259.4631142,51.81920473,267.6006791,2.079525502
3061.047636,136.7168096,244.6072041,19.25066725
1040.911303,234.5151785,57.93508318,68.45676075
1570.231748,175.6282575,161.9554684,91.36012859
384.2748389,106.4502019,114.2858277,92.56105898
434.1993684,126.6089606,0.261275985,29.1304001
1196.930602,160.1615188,203.2590281,24.69861467
369.6580571,59.02122989,58.57199669,49.83024818
2063.930992,34.64467974,23.15905837,0.994904114
2756.283494,138.4254978,145.7136065,73.61013923
2107.8379,46.32569174,11.29970759,12.1871728
387.1058677,128.4902089,68.31828958,27.87330982
1434.403292,50.51670636,256.1209711,46.54528842
1989.314277,68.04419912,426.0777664,31.0786077
221.0501945,82.52333867,142.3306522,45.97538765
1385.350749,209.483071,122.8024895,14.97514554
1621.693985,105.8744759,12.80060567,71.7694832
212.8662528,136.5224531,28.83225927,6.407591028
525.548636,108.6278515,133.961735,25.86242761
1578.394594,55.55031731,43.70685624,52.42064669
916.9002662,58.65950602,21.52980061,47.31073747
81.45158552,99.88905311,98.24984607,23.0721426
755.6706193,82.20852789,113.8693169,61.16376852
1164.474092,95.95746371,102.1404362,48.25911448
1393.128706,87.09887111,216.6591467,64.14111339
2880.26549,99.85794808,8.082915781,17.17554607
91.16993239,131.6844271,100.1046313,9.824642182
2296.845021,192.3439416,154.1437836,50.38848086
407.4691515,68.60466991,17.49922482,64.36240521
679.8562119,121.3648099,27.96324336,23.78140469
1042.025562,95.46096863,248.6239828,77.62806804
420.2739415,137.1815221,69.54044407,54.2582746
1104.311376,214.5506594,197.0999448,63.77043526
202.6133086,163.0462402,75.23389467,65.96613453
1093.245438,71.78214784,25.16442065,41.62287151
2514.473596,64.85312054,140.7272331,52.39635614
2192.093206,203.2574538,64.10496033,81.86565707
1940.221008,88.94280095,43.78272479,4.613563445
3745.673551,64.82028848,33.57823645,10.99803839
552.5113796,57.80888815,117.4372431,27.14920343
6211.493477,119.9523651,49.1798833,16.72835043
550.967148,65.84333929,120.9752132,44.70477513
504.9541397,157.664042,65.13606298,32.7471558
656.1233737,119.831614,68.28137395,45.44580963
228.1102911,83.20344633,129.4615341,37.24422479
432.3741966,149.451321,106.1239232,85.91096484
2808.454977,66.17124263,2.654619568,65.11440185
3001.338713,66.37701073,50.50221349,37.21307244
1850.057205,50.21296334,10.54089549,43.25855175
1175.774727,117.1594744,194.2681055,41.8635927
82.1748781,128.4938422,14.46614168,103.4028152
45.55471102,138.6584406,53.62957217,53.96358406
58.45708167,147.3829436,43.63397607,37.98240977
569.3769009,110.3389588,254.0442847,49.55574784
496.9859449,197.9618344,244.4098902,94.24507464
597.2052068,126.0283623,7.209909837,67.01372799
1201.166013,83.87468933,61.91774589,19.40878536
229.303577,74.21341881,117.9572348,43.48423082
669.7536851,57.89377103,15.4075208,89.11440665
1332.982159,104.5989666,45.26646067,38.56051599
1006.537228,106.7079622,179.0136364,53.26105982
2208.738295,153.1254969,35.43686998,11.67747808
1616.697675,32.1730651,50.66165034,58.95184004
184.1007825,224.5851946,54.50445287,103.332443
674.0991487,155.484769,45.24073442,37.89743235
2742.014797,100.0608565,45.73463118,39.77109976
436.1286047,121.138315,175.0839839,63.27814751
500.1747881,117.4809672,188.6812592,44.75231282
1715.463715,71.95889132,2.11568791,65.84623717
942.6651131,43.94196138,24.35700667,36.72021686
830.421417,173.9759073,51.86156395,24.03468734
638.3612407,58.04627023,56.58519566,48.66849425
140.5965914,508.0751508,35.14181634,50.96567567
889.7520853,53.05429331,58.25236643,48.95200273
1164.078366,69.95479033,5.754604625,77.47588857
15.9897008,38.74077387,46.33711237,29.64817878
57.38864694,147.5309456,97.29553098,73.71075251
2255.38874,22.43300824,126.198932,16.01248113
1640.840119,226.5445658,5.793446134,-9.650023151
450.8258696,135.5099038,68.9484694,42.47428905
1532.439659,53.44318171,27.05989794,57.90996068
131.7128344,183.5666455,18.09662089,67.50239308
60.17444655,80.2538898,14.46480393,35.02108378
2891.361043,100.072798,163.9455654,27.96598146
1787.266867,115.349413,58.24563841,53.6200356
911.9253726,59.88009904,7.913138021,42.7896284
871.175928,55.88209486,17.95218562,5.897310934
196.8649396,148.7724297,130.7857679,27.74440527
84.82681308,45.77952554,47.03426311,57.54963978
216.9452924,46.30009651,355.2829988,40.72669718
101.4099238,63.17459729,46.01363508,15.99462869
2675.957667,60.81583404,60.68484897,77.34149073
3012.321824,34.81141404,200.3453642,25.47049664
1695.469493,253.0859839,9.002231092,27.16812717
744.5088914,78.58145606,17.67058163,106.1632966
2122.721891,62.98531112,78.20359584,73.4610275
455.2313639,98.17679567,106.4296438,46.22860488
858.2199802,148.9811183,42.74894958,54.84443252
122.1285686,118.5750095,15.94576097,84.01164223
434.0753742,147.262235,106.9812737,35.77019797
155.0852903,85.83504495,4.100306781,67.99764548
18.42003888,229.5407075,23.44024813,31.92356622
311.5798542,79.44722378,45.41568362,34.92689247
765.6437382,135.8570851,321.4564985,26.05904945
3551.743557,66.58408847,81.55537836,52.69780667
33.30258513,195.7611465,93.07299917,69.4835545
3302.425444,56.82456235,372.2563379,17.46472907
1968.862643,61.33558346,23.85688127,60.57484656
233.7024558,195.399743,75.45702934,28.23208067
1992.084976,107.5673158,47.16720814,36.14245483
426.2633744,74.17441119,50.25307126,18.22174093
1845.228365,120.3938032,42.71290212,6.338999633
123.6789613,113.3638937,155.8646736,24.60548036
520.1218966,43.4264316,90.49046909,29.38003372
635.6898299,129.4112802,136.2739969,58.01276163
190.5450598,54.43830769,278.6031792,50.61119577
378.5492792,130.5557629,154.8347029,85.78361035
518.1525573,717.812213,329.9697561,47.96861375
88.72973453,52.46534665,2.126682394,45.128449
957.9076124,102.5513385,113.1590765,55.08388207
1374.238874,199.2207754,34.26671442,6.770994715
1305.739311,143.7143804,213.8972139,68.1235892
70.3294361,74.35128264,8.462688442,44.91189918
781.088449,159.6797382,168.3762927,66.75284731
3026.356086,144.9224625,0.336027533,5.003336563
219.9293133,148.3529995,254.4115318,66.0821584
211.1609313,66.49555308,77.06843297,78.75760892
588.4172823,96.3095194,40.26517018,22.79289942
14.90430348,107.6023367,1.484304637,22.25165491
222.375808,160.5733851,68.77664621,23.4328695
580.86356,84.52738064,19.45785237,36.8684576
190.2880832,113.003717,40.74158778,47.70430446
1115.930765,39.73794465,10.4458866,21.86182936
54.64756368,120.5595748,137.135476,93.61720737
